Replicate,varied_value_name,pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass,varied_value1,varied_value2
14,values_added_0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.59,0,0,TRUE,7.781304846,0.94444,2.48,0,0,TRUE,7.450824717,2,7.616064782,0.23368474,2.535,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.05
14,values_added_0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.77778,1.99,0,0.00592,TRUE,4.433079804,0.77778,2.02,0,0.00499,TRUE,4.649836898,2,4.541458351,0.153270411,2.005,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.1
14,values_added_0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.74074,1.95,0.00169,0.0109,TRUE,3.827018329,0.81481,2.15,0.00175,0.00207,TRUE,5.770663757,2,4.798841043,1.374364863,2.05,0.141421356,4.06E-05,FALSE,0,TRUE,TRUE,0.1,0.15
14,values_added_0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.2,0,0,TRUE,6.609602572,0.77778,2.02,0,0.00463,TRUE,4.715526398,2,5.662564485,1.339314107,2.11,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.2
14,values_added_0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.90741,-2.44,0,0,TRUE,-7.330650125,-0.88889,-2.36,0,0,TRUE,-7.090300941,2,-7.210475533,0.169952538,-2.4,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.2
14,values_added_0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.85185,-2.23,0,0,TRUE,-6.699733516,-0.98148,-2.78,0,0,TRUE,-8.352134159,2,-7.525933838,1.1684237,-2.505,0.38890873,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.15
14,values_added_0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.57,0,0,TRUE,-7.72121755,-0.96296,-2.57,0,0,TRUE,-7.72121755,2,-7.72121755,0,-2.57,0,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.1
14,values_added_0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.48,0,0,TRUE,-7.450824717,-1,-2.59,0,0,TRUE,-7.781304846,2,-7.616064782,0.23368474,-2.535,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.05
14,values_added_0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.23735,0.619,0.925,0.91,FALSE,0.025353378,0.34499,0.935,0.545,0.87,FALSE,0.056549499,0,0.040951438,0.022058988,0.777,0.223445743,0.849415853,FALSE,0,TRUE,FALSE,0.15,0
14,values_added_0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.39,0,0,TRUE,7.180431885,0.87037,2.23,0,0,TRUE,6.699733516,2,6.9400827,0.339905076,2.31,0.113137085,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.05
14,values_added_0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.37,0,0,TRUE,7.120344589,0.83333,2.2,0,0.000338,TRUE,7.636383259,2,7.378363924,0.364894443,2.285,0.120208153,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.1
14,values_added_0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.23,0,0.000191,TRUE,8.293295591,0.77778,2.08,0,0.00337,TRUE,5.142529806,2,6.717912699,2.227927852,2.155,0.106066017,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.15
14,values_added_0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.64815,1.68,0.0252,0.0583,TRUE,2.073676828,0.7963,2.12,0.00337,0.00342,TRUE,5.227864655,2,3.650770742,2.230347602,1.9,0.311126984,0.000880981,FALSE,0,TRUE,TRUE,0.15,0.2
14,values_added_0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.61,0,0,TRUE,-7.841392142,-0.90741,-2.47,0,0,TRUE,-7.420781069,2,-7.631086606,0.297416942,-2.54,0.098994949,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.2
14,values_added_0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.72,0,0,TRUE,-8.171872271,-0.83333,-2.21,0.00186,0.00369,TRUE,-5.376871731,2,-6.774372001,1.976363835,-2.465,0.360624458,2.62E-05,FALSE,0,TRUE,TRUE,0.2,-0.15
14,values_added_0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.90741,-2.39,0,0,TRUE,-7.180431885,-0.90741,-2.37,0,0,TRUE,-7.120344589,2,-7.150388237,0.042488135,-2.38,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.1
14,values_added_0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.59,0,0,TRUE,-7.781304846,-1,-2.66,0,0,TRUE,-7.991610382,2,-7.886457614,0.148708471,-2.625,0.049497475,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.05
14,values_added_0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.2372,-0.696,0.849,0.83,FALSE,-0.056321648,-0.48148,-1.3,0.158,1,FALSE,0,0,-0.028160824,0.039825419,-0.998,0.427092496,0.403614007,FALSE,0,FALSE,FALSE,0.2,0
14,values_added_0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.42,0,0,TRUE,7.270562829,0.90741,2.4,0,0,TRUE,7.210475533,2,7.240519181,0.042488135,2.41,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.05
14,values_added_0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.35,0,0,TRUE,7.060257293,0.85185,2.23,0.00374,0.00111,TRUE,6.588929757,2,6.824593525,0.333278896,2.29,0.084852814,5.00E-05,FALSE,0,TRUE,TRUE,0.2,0.1
14,values_added_0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.2,0.00172,0.0014,TRUE,6.278518322,0.74074,1.95,0.00344,0.0229,TRUE,3.198320809,2,4.738419565,2.178028548,2.075,0.176776695,7.71E-05,FALSE,0,TRUE,TRUE,0.2,0.15
14,values_added_0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.66667,1.76,0.0123,0.0953,TRUE,1.796796495,0.81481,2.24,0,0.000993,TRUE,6.726833683,2,4.261815089,3.486062727,2,0.339411255,0.000149971,FALSE,0,TRUE,TRUE,0.2,0.2
15,values_added_-0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.72222,1.97,0.00176,0.00898,TRUE,4.032045617,0.74074,1.95,0.00565,0.00874,TRUE,4.014052706,2,4.023049162,0.012722909,1.96,0.014142136,0.000124484,FALSE,0,TRUE,TRUE,-0.2,-0.2
15,values_added_-0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.11,0,0.00141,TRUE,6.015147672,0.74074,1.97,0.00187,0.00353,TRUE,4.83088383,2,5.423015751,0.837400993,2.04,0.098994949,2.63E-05,FALSE,0,TRUE,TRUE,-0.2,-0.15
15,values_added_-0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.29,0,0,TRUE,6.879995404,0.77778,2.07,0,0.00334,TRUE,5.125844814,2,6.002920109,1.240371778,2.18,0.155563492,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,-0.1
15,values_added_-0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.58,0,0,TRUE,7.751261198,0.92593,2.49,0,0,TRUE,7.480868365,2,7.616064782,0.191196605,2.535,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,-0.05
15,values_added_-0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.23696,-0.65,0.892,0.883,FALSE,-0.035125543,-0.53704,-1.43,0.104,0.387,FALSE,-0.58957332,0,-0.312349431,0.392053783,-1.04,0.551543289,0.313338162,FALSE,0,FALSE,FALSE,-0.2,0
15,values_added_-0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.65,0,0,TRUE,-7.961566734,-1,-2.7,0,0,TRUE,-8.111784975,2,-8.036675854,0.106220336,-2.675,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.05
15,values_added_-0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.27,0,0,TRUE,-6.819908108,-0.94444,-2.6,0,0,TRUE,-7.811348494,2,-7.315628301,0.70105422,-2.435,0.233345238,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.1
15,values_added_-0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.39,0,0,TRUE,-7.180431885,-0.92593,-2.5,0,0,TRUE,-7.510912014,2,-7.345671949,0.23368474,-2.445,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.15
15,values_added_-0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.62,0,0,TRUE,-7.87143579,-0.90741,-2.43,0,0,TRUE,-7.300606477,2,-7.586021134,0.403637278,-2.525,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.2
15,values_added_-0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.61111,1.67,0.0263,0.13,TRUE,1.479714602,0.7963,2.05,0,0.00412,TRUE,4.889460707,2,3.184587654,2.411054593,1.86,0.268700577,0.000300883,FALSE,0,FALSE,FALSE,-0.15,-0.2
15,values_added_-0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.77778,2.14,0,0.00197,TRUE,5.789842276,0.83333,2.29,0.00185,0.00305,TRUE,5.760953368,2,5.775397822,0.020427543,2.215,0.106066017,2.60E-05,FALSE,0,TRUE,TRUE,-0.15,-0.15
15,values_added_-0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.24,0,0.00131,TRUE,6.457312298,0.77778,2.05,0.00168,0.00206,TRUE,5.506572198,2,5.981942248,0.672274771,2.145,0.134350288,2.38E-05,FALSE,0,TRUE,TRUE,-0.15,-0.1
15,values_added_-0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.56,0,0,TRUE,7.691173902,0.90741,2.39,0,0,TRUE,7.180431885,2,7.435802893,0.361149144,2.475,0.120208153,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,-0.05
15,values_added_-0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.2628,-0.727,0.789,0.952,FALSE,-0.015530939,-0.5738,-1.5,0.0684,0.356,FALSE,-0.672825003,0,-0.344177971,0.46477709,-1.1135,0.546593542,0.211519069,FALSE,0,FALSE,FALSE,-0.15,0
15,values_added_-0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.53,0,0,TRUE,-7.601042958,-0.94444,-2.41,0,0,TRUE,-7.240519181,2,-7.420781069,0.254928807,-2.47,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.05
15,values_added_-0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.48,0,0,TRUE,-7.450824717,-0.92593,-2.5,0,0,TRUE,-7.510912014,2,-7.480868365,0.042488135,-2.49,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.1
15,values_added_-0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.3,0,0,TRUE,-6.910039052,-0.94444,-2.55,0,0,TRUE,-7.661130254,2,-7.285584653,0.531101682,-2.425,0.176776695,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.15
15,values_added_-0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.36,0,0,TRUE,-7.090300941,-0.87037,-2.36,0,0,TRUE,-7.090300941,2,-7.090300941,0,-2.36,0,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.2
15,values_added_-0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.75926,2.14,0.00175,0.00132,TRUE,6.161971787,0.85185,2.24,0,0.000861,TRUE,6.865592941,2,6.513782364,0.497535289,2.19,0.070710678,2.47E-05,FALSE,0,TRUE,TRUE,-0.1,-0.2
15,values_added_-0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.12,0.00178,0.00213,TRUE,5.663835241,0.90741,2.41,0,0,TRUE,7.240519181,2,6.452177211,1.114883906,2.265,0.205060967,2.51E-05,FALSE,0,TRUE,TRUE,-0.1,-0.15
15,values_added_-0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.49,0,0,TRUE,7.480868365,0.81481,2.18,0,0.00104,TRUE,6.50286732,2,6.991867843,0.691551171,2.335,0.219203102,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.1
15,values_added_-0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.87037,2.23,0,0,TRUE,6.699733516,0.88889,2.36,0,0,TRUE,7.090300941,2,6.895017228,0.276172875,2.295,0.091923882,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.05
15,values_added_-0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.54664,1.39,0.112,0.237,FALSE,0.869099799,0.32555,0.847,0.641,0.765,FALSE,0.098538764,0,0.483819282,0.544868933,1.1185,0.383958982,0.260890852,FALSE,0,TRUE,FALSE,-0.1,0
15,values_added_-0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.68,0,0,TRUE,-8.051697678,-0.98148,-2.49,0,0,TRUE,-7.480868365,2,-7.766283022,0.403637278,-2.585,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.05
15,values_added_-0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.63,0,0,TRUE,-7.901479438,-0.94444,-2.55,0,0,TRUE,-7.661130254,2,-7.781304846,0.169952538,-2.59,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.1
15,values_added_-0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.55,0,0,TRUE,-7.661130254,-0.88889,-2.46,0,0,TRUE,-7.390737421,2,-7.525933838,0.191196605,-2.505,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.15
15,values_added_-0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.51,0,0,TRUE,-7.540955662,-0.90741,-2.52,0,0,TRUE,-7.57099931,2,-7.555977486,0.021244067,-2.515,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.2
15,values_added_-0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.42,0,0,TRUE,7.270562829,0.92593,2.42,0,0,TRUE,7.270562829,2,7.270562829,0,2.42,0,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.2
15,values_added_-0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.96296,2.49,0,0,TRUE,7.480868365,0.98148,2.54,0,0,TRUE,7.631086606,2,7.555977486,0.106220336,2.515,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.15
15,values_added_-0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.14,0.00151,0.00115,TRUE,6.290106622,0.90741,2.32,0,0,TRUE,6.970126349,2,6.630116485,0.48084656,2.23,0.127279221,2.15E-05,FALSE,0,TRUE,TRUE,-0.05,-0.1
15,values_added_-0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.08,0,0.00494,TRUE,4.797047946,0.92593,2.41,0,0,TRUE,7.240519181,2,6.018783564,1.72779508,2.245,0.233345238,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.05
15,values_added_-0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.32179,-0.896,0.562,0.858,FALSE,-0.05959539,0.27778,0.77,0.736,0.885,FALSE,0.040853682,0,-0.009370854,0.07102822,-0.063,1.178039897,0.778777473,FALSE,0,TRUE,FALSE,-0.05,0
15,values_added_-0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.57,0,0,TRUE,-7.72121755,-0.94444,-2.52,0,0,TRUE,-7.57099931,2,-7.64610843,0.106220336,-2.545,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.05
15,values_added_-0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.6,0,0,TRUE,-7.811348494,-1,-2.77,0,0,TRUE,-8.322090511,2,-8.066719503,0.361149144,-2.685,0.120208153,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.1
15,values_added_-0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.47,0,0,TRUE,-7.420781069,-0.98148,-2.59,0,0,TRUE,-7.781304846,2,-7.601042958,0.254928807,-2.53,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.15
15,values_added_-0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.37,0,0,TRUE,-7.120344589,-1,-2.82,0,0,TRUE,-8.472308751,2,-7.79632667,0.955983027,-2.595,0.318198052,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.2
15,values_added_0_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.55556,-1.51,0.0725,0.207,FALSE,-1.032884778,-0.42593,-1.16,0.298,0.552,FALSE,-0.29935067,0,-0.666117724,0.518686942,-1.335,0.247487373,0.104456513,FALSE,0,FALSE,FALSE,0,-0.2
15,values_added_0_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.38889,-1.02,0.43,0.861,FALSE,-0.066296786,-0.2963,-0.843,0.641,0.643,FALSE,-0.16167815,0,-0.113987468,0.06744481,-0.9315,0.1251579,0.630833249,FALSE,0,FALSE,FALSE,0,-0.15
15,values_added_0_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.33508,-0.895,0.584,0.698,FALSE,-0.139749397,-0.24163,-0.653,0.858,0.886,FALSE,-0.03432578,0,-0.087037588,0.074545755,-0.774,0.171119841,0.847315496,FALSE,0,TRUE,FALSE,0,-0.1
15,values_added_0_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.53239,1.45,0.104,0.497,FALSE,0.440283236,0.44264,1.12,0.338,0.482,FALSE,0.354987317,0,0.397635277,0.060313323,1.285,0.233345238,0.152843489,FALSE,0,FALSE,FALSE,0,-0.05
15,values_added_0_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.2037,-0.547,0.957,0.968,FALSE,-0.00772618,-0.18391,-0.496,0.995,0.987,FALSE,-0.002818692,0,-0.005272436,0.003470118,-0.5215,0.036062446,0.998839664,FALSE,0,FALSE,FALSE,0,0
15,values_added_0_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.29119,-0.768,0.734,1,FALSE,0,-0.22883,-0.635,0.898,0.892,FALSE,-0.031518317,0,-0.015759159,0.022286816,-0.7015,0.094045202,0.933878955,FALSE,0,TRUE,FALSE,0,0.05
15,values_added_0_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.44578,1.21,0.232,0.47,FALSE,0.396761592,0.32732,0.85,0.651,1,FALSE,0,0,0.198380796,0.280552812,1.03,0.254558441,0.436522284,FALSE,0,FALSE,FALSE,0,0.1
15,values_added_0_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.58431,-1.56,0.0515,0.262,FALSE,-0.907449986,-0.32282,-0.862,0.577,0.867,FALSE,-0.053427538,0,-0.480438762,0.603885064,-1.211,0.493560533,0.134197768,FALSE,0,FALSE,FALSE,0,0.15
15,values_added_0_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.52504,-1.4,0.121,0.453,FALSE,-0.481462517,-0.48148,-1.32,0.165,0.307,FALSE,-0.676977344,0,-0.579219931,0.13824986,-1.36,0.056568542,0.098103509,FALSE,0,FALSE,FALSE,0,0.2
15,values_added_0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.6,0,0,TRUE,-7.811348494,-0.94444,-2.55,0,0,TRUE,-7.661130254,2,-7.736239374,0.106220336,-2.575,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.2
15,values_added_0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.54,0,0,TRUE,-7.631086606,-0.94444,-2.46,0,0,TRUE,-7.390737421,2,-7.510912014,0.169952538,-2.5,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.15
15,values_added_0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.56,0,0,TRUE,-7.691173902,-1,-2.58,0,0,TRUE,-7.751261198,2,-7.72121755,0.042488135,-2.57,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.1
15,values_added_0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.90741,-2.35,0,0,TRUE,-7.060257293,-0.94444,-2.5,0,0,TRUE,-7.510912014,2,-7.285584653,0.318661009,-2.425,0.106066017,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.05
15,values_added_0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.48751,-1.33,0.169,1,FALSE,0,-0.58645,-1.51,0.0643,0.404,FALSE,-0.594364139,0,-0.297182069,0.420278913,-1.42,0.127279221,0.060006485,FALSE,0,FALSE,FALSE,0.05,0
15,values_added_0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.75926,1.91,0,0.00502,TRUE,4.3916559,0.81481,2.13,0,0.00243,TRUE,5.568658637,2,4.980157269,0.832266617,2.02,0.155563492,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.05
15,values_added_0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.96296,2.48,0,0,TRUE,7.450824717,0.94444,2.39,0,0,TRUE,7.180431885,2,7.315628301,0.191196605,2.435,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.1
15,values_added_0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.87037,2.28,0,0,TRUE,6.849951756,1,2.67,0,0,TRUE,8.02165403,2,7.435802893,0.828518624,2.475,0.275771645,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.15
15,values_added_0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.38,0,0,TRUE,7.150388237,0.90741,2.43,0,0,TRUE,7.300606477,2,7.225497357,0.106220336,2.405,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.2
15,values_added_0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.88889,-2.29,0,0,TRUE,-6.879995404,-0.92593,-2.58,0,0,TRUE,-7.751261198,2,-7.315628301,0.616077951,-2.435,0.205060967,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.2
15,values_added_0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.63,0,0,TRUE,-7.901479438,-0.94444,-2.44,0,0,TRUE,-7.330650125,2,-7.616064782,0.403637278,-2.535,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.15
15,values_added_0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.74,0,0,TRUE,-8.231959567,-0.96296,-2.53,0,0,TRUE,-7.601042958,2,-7.916501262,0.446125413,-2.635,0.148492424,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.1
15,values_added_0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.45,0,0,TRUE,-7.360693773,-0.96296,-2.5,0,0,TRUE,-7.510912014,2,-7.435802893,0.106220336,-2.475,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.05
15,values_added_0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.31481,-0.846,0.615,0.769,FALSE,-0.096506317,-0.31481,-0.863,0.619,1,FALSE,0,0,-0.048253158,0.068240271,-0.8545,0.012020815,0.748344108,FALSE,0,TRUE,FALSE,0.1,0
