"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"pazopanib","Pearson.est","KIT inhibitor",-0.25576,-0.647,0.884,1012,0.993,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pazopanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.32999,-0.873,0.595,1087,0.942,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"pazopanib","Pearson.est","VEGFR inhibitor",-0.25926,-0.679,0.839,1001,0.978,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"phenazone","Pearson.est","cyclooxygenase inhibitor",0.22664,0.546,0.964,491,0.976,TRUE,FALSE,"cyclooxygenase inhibitor"
"pheniramine","Pearson.est","histamine receptor antagonist",-0.24793,-0.74,0.837,1303,0.907,TRUE,FALSE,"histamine receptor antagonist"
"pibenzimol","Pearson.est","DNA inhibitor",0.26066,0.679,0.817,151,1,TRUE,FALSE,"DNA inhibitor"
"pilaralisib","Pearson.est","PI3K inhibitor",-0.3878,-1.07,0.337,1263,0.717,TRUE,FALSE,"PI3K inhibitor"
"pindolol","Pearson.est","adrenergic receptor antagonist",-0.23749,-0.66,0.882,1275,0.996,TRUE,FALSE,"adrenergic receptor antagonist"
"piretanide","Pearson.est","glucocorticoid receptor agonist",-0.48682,-1.34,0.152,1059,0.562,TRUE,FALSE,"glucocorticoid receptor agonist"
"piroxicam","Pearson.est","cyclooxygenase inhibitor",0.35862,0.909,0.569,643,0.91,TRUE,FALSE,"cyclooxygenase inhibitor"
"posaconazole","Pearson.est","sterol demethylase inhibitor",0.27132,0.65,0.883,643,0.999,TRUE,FALSE,"sterol demethylase inhibitor"
"practolol","Pearson.est","adrenergic receptor antagonist",-0.24454,-0.617,0.892,971,0.94,TRUE,FALSE,"adrenergic receptor antagonist"
"prazosin","Pearson.est","adrenergic receptor antagonist",0.32797,0.836,0.67,234,0.916,TRUE,FALSE,"adrenergic receptor antagonist"
"pterostilbene","Pearson.est","cyclooxygenase inhibitor",0.34943,0.944,0.49,389,0.901,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"pterostilbene","Pearson.est","PPAR receptor agonist",-0.34815,-0.961,0.43,1149,0.758,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"puromycin","Pearson.est","protein synthesis inhibitor",0.25171,0.619,0.927,493,0.992,TRUE,FALSE,"protein synthesis inhibitor"
"pyroxamide","Pearson.est","HDAC inhibitor",-0.2048,-0.534,0.959,998,1,TRUE,FALSE,"HDAC inhibitor"
"rabeprazole","Pearson.est","ATPase inhibitor",0.1967,0.496,0.974,594,0.992,TRUE,FALSE,"ATPase inhibitor, gastrin inhibitor"
"radezolid","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.45344,-1.21,0.233,1095,0.518,TRUE,FALSE,"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor"
"ramifenazone","Pearson.est","cyclooxygenase inhibitor",0.33603,0.796,0.725,751,0.957,TRUE,FALSE,"cyclooxygenase inhibitor"
"ranitidine","Pearson.est","histamine receptor antagonist",-0.37573,-0.959,0.485,1027,0.758,TRUE,FALSE,"histamine receptor antagonist"
"regorafenib","Pearson.est","FGFR inhibitor",0.26935,0.677,0.844,143,1,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","KIT inhibitor",0.29065,0.73,0.793,245,0.978,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.3468,-0.971,0.451,1118,0.684,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","RAF inhibitor",-0.27202,-0.744,0.731,1128,0.933,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","RET tyrosine kinase inhibitor",-0.49287,-1.34,0.167,1287,0.568,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","VEGFR inhibitor",-0.42148,-1.16,0.277,1110,0.554,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"rheochrysidin","Pearson.est","protein tyrosine kinase inhibitor",-0.73461,-2.05,0.00481,1214,0.0973,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"ritodrine","Pearson.est","adrenergic receptor agonist",0.30108,0.836,0.676,12,0.936,TRUE,FALSE,"adrenergic receptor agonist"
"ruxolitinib","Pearson.est","JAK inhibitor",-0.29124,-0.723,0.815,548,0.899,TRUE,FALSE,"JAK inhibitor"
"sangivamycin","Pearson.est","DNA inhibitor",0.25954,0.624,0.907,220,0.955,TRUE,FALSE,"DNA inhibitor"
"sarafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.32865,0.844,0.653,120,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"satraplatin","Pearson.est","DNA alkylating agent",0.33459,0.808,0.699,569,0.877,TRUE,FALSE,"DNA alkylating agent"
"scriptaid","Pearson.est","HDAC inhibitor",-0.21813,-0.584,0.952,1201,0.941,TRUE,FALSE,"HDAC inhibitor"
"secnidazole","Pearson.est","microtubule inhibitor",0.37375,0.918,0.575,269,0.874,TRUE,FALSE,"acetylcholinesterase inhibitor, microtubule inhibitor"
"semaxanib","Pearson.est","VEGFR inhibitor",-0.23064,-0.554,0.944,869,1,TRUE,FALSE,"VEGFR inhibitor"
"sorafenib","Pearson.est","FLT3 inhibitor",0.37549,0.95,0.511,461,0.73,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","KIT inhibitor",-0.50255,-1.39,0.156,1147,0.651,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.49354,-1.36,0.153,1071,0.634,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RAF inhibitor",-0.51833,-1.41,0.132,1198,0.692,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RET tyrosine kinase inhibitor",0.36327,0.915,0.562,159,0.769,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","VEGFR inhibitor",-0.465,-1.26,0.211,1022,0.712,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sparfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.49027,-1.31,0.202,976,0.644,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"spiradoline","Pearson.est","opioid receptor agonist",0.29455,0.722,0.823,907,0.977,TRUE,FALSE,"opioid receptor agonist"
"streptozotocin","Pearson.est","DNA alkylating agent",0.35148,0.871,0.607,567,0.866,TRUE,FALSE,"DNA alkylating agent"
"sulconazole","Pearson.est","sterol demethylase inhibitor",-0.59906,-1.49,0.0781,918,0.378,TRUE,FALSE,"sterol demethylase inhibitor"
"sulfasalazine","Pearson.est","cyclooxygenase inhibitor",0.38133,0.947,0.496,309,0.7,TRUE,FALSE,"cyclooxygenase inhibitor"
"sulmazole","Pearson.est","adenosine receptor antagonist",-0.33592,-0.955,0.485,1130,0.631,TRUE,FALSE,"adenosine receptor antagonist"
"sunitinib","Pearson.est","KIT inhibitor",-0.31335,-0.889,0.569,1308,0.722,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sunitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.33311,0.815,0.696,226,0.888,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sunitinib","Pearson.est","RET tyrosine kinase inhibitor",-0.54769,-1.53,0.0671,735,0.311,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sunitinib","Pearson.est","VEGFR inhibitor",0.26764,0.647,0.859,645,0.932,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"suxibuzone","Pearson.est","cyclooxygenase inhibitor",0.2307,0.588,0.917,470,0.949,TRUE,FALSE,"cyclooxygenase inhibitor"
"tacedinaline","Pearson.est","HDAC inhibitor",0.28361,0.811,0.653,234,1,TRUE,FALSE,"HDAC inhibitor"
"talmapimod","Pearson.est","p38 MAPK inhibitor",-0.44086,-1.17,0.264,1285,0.534,TRUE,FALSE,"p38 MAPK inhibitor"
"tamibarotene","Pearson.est","retinoid receptor agonist",0.35367,0.911,0.565,516,0.98,TRUE,FALSE,"retinoid receptor agonist"
"tandutinib","Pearson.est","FLT3 inhibitor",-0.17999,-0.503,0.981,1134,0.982,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","KIT inhibitor",-0.33935,-0.93,0.511,1273,0.857,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.29887,-0.807,0.683,1209,0.941,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tanshinone.i","Pearson.est","AP inhibitor",0.32712,0.961,0.492,908,1,TRUE,FALSE,"AP inhibitor"
"taselisib","Pearson.est","PI3K inhibitor",0.33865,0.834,0.644,258,0.922,TRUE,FALSE,"PI3K inhibitor"
"tecastemizole","Pearson.est","histamine receptor antagonist",0.30958,0.786,0.754,341,0.902,TRUE,FALSE,"histamine receptor antagonist"
"tedizolid","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.32239,-0.863,0.574,432,0.822,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"tedizolid.phosphate","Pearson.est","protein synthesis inhibitor",0.37938,0.921,0.562,252,0.89,TRUE,FALSE,"protein synthesis inhibitor"
"telatinib","Pearson.est","KIT inhibitor",-0.34566,-0.928,0.55,903,0.693,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.28197,-0.73,0.778,958,0.815,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","VEGFR inhibitor",0.21494,0.587,0.9,27,0.928,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"temazepam","Pearson.est","benzodiazepine receptor agonist",0.30216,0.784,0.702,353,0.966,TRUE,FALSE,"benzodiazepine receptor agonist"
"tepoxalin","Pearson.est","cyclooxygenase inhibitor",-0.26885,-0.818,0.657,1279,0.73,TRUE,FALSE,"cyclooxygenase inhibitor, lipoxygenase inhibitor"
"terbutaline","Pearson.est","adrenergic receptor agonist",-0.23492,-0.658,0.914,1228,0.938,TRUE,FALSE,"adrenergic receptor agonist"
"terconazole","Pearson.est","sterol demethylase inhibitor",-0.51406,-1.46,0.0831,1287,0.503,TRUE,FALSE,"sterol demethylase inhibitor"
"terfenadine","Pearson.est","histamine receptor antagonist",-0.42241,-1.05,0.398,962,0.796,TRUE,FALSE,"histamine receptor antagonist"
"teroxirone","Pearson.est","DNA inhibitor",0.41886,0.985,0.491,623,0.868,TRUE,FALSE,"DNA inhibitor"
"tetrandrine","Pearson.est","calcium channel blocker",-0.26808,-0.733,0.764,1031,1,TRUE,FALSE,"calcium channel blocker"
"theophylline","Pearson.est","adenosine receptor antagonist",-0.44601,-1.13,0.292,935,0.801,TRUE,FALSE,"adenosine receptor antagonist"
"thioproperazine","Pearson.est","dopamine receptor antagonist",-0.4626,-1.3,0.155,1145,0.548,TRUE,FALSE,"dopamine receptor antagonist"
"thonzonium","Pearson.est","ATPase inhibitor",0.29838,0.766,0.721,273,0.918,TRUE,FALSE,"ATPase inhibitor"
"tilmicosin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.35621,-1.06,0.329,1236,0.634,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"tiotidine","Pearson.est","histamine receptor antagonist",-0.40548,-1.07,0.384,1327,0.804,TRUE,FALSE,"histamine receptor antagonist"
"tivozanib","Pearson.est","VEGFR inhibitor",-0.20029,-0.542,0.951,1208,0.998,TRUE,FALSE,"VEGFR inhibitor"
"tozasertib","Pearson.est","JAK inhibitor",0.24401,0.619,0.892,274,0.999,TRUE,FALSE,"Aurora kinase inhibitor, Bcr-Abl kinase inhibitor, FLT3 inhibitor, JAK inhibitor"
"trapidil","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.20027,-0.556,0.95,983,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"trimebutine","Pearson.est","opioid receptor agonist",0.36625,0.883,0.601,630,0.796,TRUE,FALSE,"opioid receptor agonist"
"trovafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.32287,-0.947,0.48,1114,0.806,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"tryptanthrin","Pearson.est","cyclooxygenase inhibitor",0.29197,0.704,0.823,235,0.999,TRUE,FALSE,"cyclooxygenase inhibitor"
"tyloxapol","Pearson.est","NFkB pathway inhibitor",0.22999,0.609,0.921,360,1,TRUE,FALSE,"NFkB pathway inhibitor"
"tyrphostin.A9","Pearson.est","protein tyrosine kinase inhibitor",-0.38284,-1.12,0.26,513,0.754,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.A9","Pearson.est","tyrosine kinase inhibitor",0.16712,0.413,0.99,846,0.995,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.AG.1296","Pearson.est","FLT3 inhibitor",0.32175,0.793,0.744,646,1,TRUE,FALSE,"FLT3 inhibitor"
"tyrphostin.AG.494","Pearson.est","EGFR inhibitor",-0.21648,-0.565,0.946,975,0.998,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.99","Pearson.est","tyrosine kinase inhibitor",-0.37886,-0.978,0.46,1035,1,TRUE,FALSE,"tyrosine kinase inhibitor"
"valnemulin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.2609,-0.698,0.826,1146,0.864,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"valrubicin","Pearson.est","DNA inhibitor",0.40066,0.967,0.512,186,0.83,TRUE,FALSE,"DNA inhibitor, topoisomerase inhibitor"
"vandetanib","Pearson.est","RET tyrosine kinase inhibitor",-0.50098,-1.27,0.193,1153,0.518,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vandetanib","Pearson.est","VEGFR inhibitor",0.25595,0.702,0.816,367,0.9,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","KIT inhibitor",-0.2894,-0.719,0.798,929,0.904,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.2347,-0.584,0.919,996,0.954,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","VEGFR inhibitor",0.25961,0.693,0.839,154,0.942,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vemurafenib","Pearson.est","RAF inhibitor",-0.31245,-0.77,0.722,741,0.993,TRUE,FALSE,"RAF inhibitor"
"vincamine","Pearson.est","adrenergic receptor antagonist",0.356,0.926,0.513,62,0.851,TRUE,FALSE,"adrenergic receptor antagonist"
"voxtalisib","Pearson.est","mTOR inhibitor",-0.3149,-0.833,0.597,1016,0.906,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"voxtalisib","Pearson.est","PI3K inhibitor",-0.28432,-0.765,0.736,847,0.936,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"xanomeline","Pearson.est","acetylcholine receptor agonist",0.36969,0.871,0.636,130,1,TRUE,FALSE,"acetylcholine receptor agonist"
"zaleplon","Pearson.est","benzodiazepine receptor agonist",0.29079,0.749,0.75,388,0.941,TRUE,FALSE,"benzodiazepine receptor agonist"
"zolantidine","Pearson.est","histamine receptor antagonist",-0.45713,-1.24,0.231,822,0.759,TRUE,FALSE,"histamine receptor antagonist"
