"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"tivantinib","Pearson.est","tyrosine kinase inhibitor",0.32911,0.785,0.748,273,0.888,TRUE,FALSE,"tyrosine kinase inhibitor"
"tozasertib","Pearson.est","FLT3 inhibitor",0.35467,0.884,0.638,345,1,TRUE,FALSE,"Aurora kinase inhibitor, Bcr-Abl kinase inhibitor, FLT3 inhibitor, JAK inhibitor"
"trapidil","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.2896,-0.791,0.651,1111,0.866,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"trequinsin","Pearson.est","phosphodiesterase inhibitor",-0.2494,-0.64,0.874,1141,0.922,TRUE,FALSE,"phosphodiesterase inhibitor"
"triapine","Pearson.est","ribonucleotide reductase inhibitor",0.30756,0.72,0.819,135,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"triciribine","Pearson.est","AKT inhibitor",-0.34004,-0.921,0.526,1153,0.79,TRUE,FALSE,"AKT inhibitor"
"triclabendazole","Pearson.est","microtubule inhibitor",0.36364,0.871,0.632,642,0.987,TRUE,FALSE,"microtubule inhibitor"
"trimebutine","Pearson.est","opioid receptor agonist",0.29631,0.719,0.822,628,0.994,TRUE,FALSE,"opioid receptor agonist"
"tropisetron","Pearson.est","serotonin receptor antagonist",0.40218,0.989,0.486,677,0.765,TRUE,FALSE,"serotonin receptor antagonist"
"trovafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.25577,0.616,0.906,45,0.972,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"tryptanthrin","Pearson.est","cyclooxygenase inhibitor",0.18619,0.47,0.991,355,0.987,TRUE,FALSE,"cyclooxygenase inhibitor"
"tyloxapol","Pearson.est","NFkB pathway inhibitor",0.3342,0.819,0.671,408,0.944,TRUE,FALSE,"NFkB pathway inhibitor"
"tyrphostin.A9","Pearson.est","tyrosine kinase inhibitor",0.28619,0.686,0.867,735,1,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.AG.1478","Pearson.est","EGFR inhibitor",0.26605,0.64,0.89,279,1,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.494","Pearson.est","EGFR inhibitor",0.14665,0.35,0.997,401,0.999,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.99","Pearson.est","tyrosine kinase inhibitor",-0.2525,-0.654,0.87,1047,0.953,TRUE,FALSE,"tyrosine kinase inhibitor"
"valrubicin","Pearson.est","DNA inhibitor",0.25238,0.642,0.901,534,0.98,TRUE,FALSE,"DNA inhibitor, topoisomerase inhibitor"
"vatalanib","Pearson.est","KIT inhibitor",0.28928,0.669,0.898,705,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.28604,0.659,0.906,566,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","VEGFR inhibitor",0.23756,0.546,0.972,660,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"xanomeline","Pearson.est","acetylcholine receptor agonist",0.3307,0.774,0.761,565,0.935,TRUE,FALSE,"acetylcholine receptor agonist"
"xylazine","Pearson.est","adrenergic receptor agonist",0.24081,0.599,0.932,601,0.938,TRUE,FALSE,"adrenergic receptor agonist"
"zardaverine","Pearson.est","phosphodiesterase inhibitor",-0.40075,-1.1,0.31,1204,0.823,TRUE,FALSE,"phosphodiesterase inhibitor"
"ziprasidone","Pearson.est","dopamine receptor antagonist",-0.29021,-0.751,0.733,1290,0.909,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"ziprasidone","Pearson.est","serotonin receptor antagonist",-0.69714,-1.77,0.035,1104,0.142,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"zolantidine","Pearson.est","histamine receptor antagonist",0.24266,0.64,0.881,718,0.942,TRUE,FALSE,"histamine receptor antagonist"
