"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"regorafenib","Pearson.est","KIT inhibitor",0.29064,0.792,0.691,275,0.971,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.28283,0.764,0.723,344,0.955,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","RAF inhibitor",0.25652,0.683,0.813,153,0.931,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"repsox","Pearson.est","TGF beta receptor inhibitor",-0.57696,-1.62,0.0568,1340,0.328,TRUE,FALSE,"TGF beta receptor inhibitor"
"rheochrysidin","Pearson.est","protein tyrosine kinase inhibitor",-0.5104,-1.28,0.192,1264,0.684,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"ritodrine","Pearson.est","adrenergic receptor agonist",0.31587,0.769,0.745,314,0.998,TRUE,FALSE,"adrenergic receptor agonist"
"rutin","Pearson.est","antioxidant",0.26006,0.667,0.857,998,1,TRUE,FALSE,"antioxidant, capillary stabilizing agent, nitric oxide scavenger"
"ruxolitinib","Pearson.est","JAK inhibitor",-0.34272,-0.855,0.632,809,0.962,TRUE,FALSE,"JAK inhibitor"
"salvianolic.acid.B","Pearson.est","EGFR inhibitor",0.24521,0.611,0.875,359,0.958,TRUE,FALSE,"metalloproteinase inhibitor, EGFR inhibitor"
"salvinorin.a","Pearson.est","opioid receptor agonist",-0.40775,-1.01,0.441,1201,0.929,TRUE,FALSE,"opioid receptor agonist"
"sangivamycin","Pearson.est","DNA inhibitor",0.39594,0.965,0.503,379,1,TRUE,FALSE,"DNA inhibitor"
"sarafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.36309,0.982,0.454,344,0.85,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"scriptaid","Pearson.est","HDAC inhibitor",0.27511,0.647,0.882,449,0.972,TRUE,FALSE,"HDAC inhibitor"
"secnidazole","Pearson.est","microtubule inhibitor",0.30716,0.743,0.79,619,0.92,TRUE,FALSE,"acetylcholinesterase inhibitor, microtubule inhibitor"
"semaxanib","Pearson.est","VEGFR inhibitor",-0.20879,-0.618,0.913,1104,0.937,TRUE,FALSE,"VEGFR inhibitor"
"skepinone.l","Pearson.est","p38 MAPK inhibitor",-0.35553,-0.874,0.607,1259,1,TRUE,FALSE,"p38 MAPK inhibitor"
"sorafenib","Pearson.est","FLT3 inhibitor",0.32389,0.834,0.641,212,0.895,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","KIT inhibitor",-0.46729,-1.22,0.232,880,0.637,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.22297,0.576,0.931,44,0.975,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","VEGFR inhibitor",0.33822,0.875,0.6,91,0.896,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sparfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.29296,0.711,0.813,404,0.969,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"streptozotocin","Pearson.est","DNA alkylating agent",-0.26057,-0.739,0.777,1224,1,TRUE,FALSE,"DNA alkylating agent"
"sulconazole","Pearson.est","sterol demethylase inhibitor",0.31959,0.798,0.701,128,0.83,TRUE,FALSE,"sterol demethylase inhibitor"
"sulfasalazine","Pearson.est","cyclooxygenase inhibitor",0.41565,0.965,0.511,385,0.783,TRUE,FALSE,"cyclooxygenase inhibitor"
"sulmazole","Pearson.est","adenosine receptor antagonist",-0.67091,-1.77,0.0202,996,0.958,TRUE,FALSE,"adenosine receptor antagonist"
"sunitinib","Pearson.est","RET tyrosine kinase inhibitor",-0.30522,-0.886,0.587,409,0.943,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"suxibuzone","Pearson.est","cyclooxygenase inhibitor",0.19641,0.48,0.987,684,1,TRUE,FALSE,"cyclooxygenase inhibitor"
"talmapimod","Pearson.est","p38 MAPK inhibitor",-0.75486,-2.05,0.00279,1129,0.171,TRUE,FALSE,"p38 MAPK inhibitor"
"tanaproget","Pearson.est","progesterone receptor agonist",-0.6577,-1.8,0.0273,945,0.27,TRUE,FALSE,"progesterone receptor agonist"
"tandutinib","Pearson.est","FLT3 inhibitor",0.32529,0.807,0.712,576,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.35227,0.866,0.646,576,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tanespimycin","Pearson.est","HSP inhibitor",0.30148,0.896,0.615,7,0.934,TRUE,FALSE,"HSP inhibitor"
"tanshinone.i","Pearson.est","AP inhibitor",-0.42882,-1.16,0.25,1148,0.65,TRUE,FALSE,"AP inhibitor"
"taurine","Pearson.est","antioxidant",-0.37313,-0.998,0.434,500,0.9,TRUE,FALSE,"antioxidant"
"tecastemizole","Pearson.est","histamine receptor antagonist",0.34909,0.934,0.501,50,0.901,TRUE,FALSE,"histamine receptor antagonist"
"tedizolid","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.3651,0.953,0.494,306,0.915,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"telatinib","Pearson.est","KIT inhibitor",0.34196,0.861,0.61,302,0.877,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.31286,0.758,0.763,408,0.885,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","VEGFR inhibitor",0.22052,0.546,0.959,354,0.975,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"temazepam","Pearson.est","benzodiazepine receptor agonist",-0.30393,-0.807,0.681,1066,0.797,TRUE,FALSE,"benzodiazepine receptor agonist"
"temozolomide","Pearson.est","DNA alkylating agent",0.32532,0.798,0.711,509,0.934,TRUE,FALSE,"DNA alkylating agent"
"terbutaline","Pearson.est","adrenergic receptor agonist",-0.44845,-1.15,0.314,825,0.703,TRUE,FALSE,"adrenergic receptor agonist"
"terconazole","Pearson.est","sterol demethylase inhibitor",0.23525,0.576,0.948,248,0.956,TRUE,FALSE,"sterol demethylase inhibitor"
"terfenadine","Pearson.est","histamine receptor antagonist",-0.58211,-1.57,0.0617,1012,0.575,TRUE,FALSE,"histamine receptor antagonist"
"teroxirone","Pearson.est","DNA inhibitor",0.25685,0.63,0.909,332,1,TRUE,FALSE,"DNA inhibitor"
"thioproperazine","Pearson.est","dopamine receptor antagonist",0.32911,0.962,0.443,194,0.843,TRUE,FALSE,"dopamine receptor antagonist"
"thiostrepton","Pearson.est","protein synthesis inhibitor",0.3128,0.769,0.794,26,0.975,TRUE,FALSE,"FOXM1 inhibitor, protein synthesis inhibitor"
"tideglusib","Pearson.est","glycogen synthase kinase inhibitor",0.34828,0.839,0.673,276,0.938,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"tiletamine","Pearson.est","glutamate receptor antagonist",-0.29487,-0.772,0.708,1258,0.857,TRUE,FALSE,"glutamate receptor antagonist"
"tilmicosin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.43906,-1.2,0.224,990,0.753,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"tiotidine","Pearson.est","histamine receptor antagonist",0.23225,0.591,0.93,2,0.964,TRUE,FALSE,"histamine receptor antagonist"
"tozasertib","Pearson.est","JAK inhibitor",0.31771,0.796,0.731,282,0.803,TRUE,FALSE,"Aurora kinase inhibitor, Bcr-Abl kinase inhibitor, FLT3 inhibitor, JAK inhibitor"
"trapidil","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.31349,0.773,0.76,504,0.977,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"tremorine","Pearson.est","acetylcholine receptor agonist",0.37952,0.946,0.497,359,1,TRUE,FALSE,"acetylcholine receptor agonist"
"triciribine","Pearson.est","AKT inhibitor",0.27172,0.7,0.818,167,0.987,TRUE,FALSE,"AKT inhibitor"
"trifluridine","Pearson.est","thymidylate synthase inhibitor",-0.58047,-1.61,0.0642,1328,0.5,TRUE,FALSE,"DNA directed DNA polymerase inhibitor, thymidylate synthase inhibitor"
"trimebutine","Pearson.est","opioid receptor agonist",-0.47502,-1.41,0.122,637,0.308,TRUE,FALSE,"opioid receptor agonist"
"tropisetron","Pearson.est","serotonin receptor antagonist",0.36632,0.977,0.45,385,0.74,TRUE,FALSE,"serotonin receptor antagonist"
"trovafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.32431,-0.868,0.576,1183,0.921,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"tryptanthrin","Pearson.est","cyclooxygenase inhibitor",0.36312,0.875,0.621,373,0.867,TRUE,FALSE,"cyclooxygenase inhibitor"
"tyloxapol","Pearson.est","NFkB pathway inhibitor",0.24249,0.594,0.929,179,1,TRUE,FALSE,"NFkB pathway inhibitor"
"tyrphostin.A9","Pearson.est","protein tyrosine kinase inhibitor",0.27094,0.671,0.853,397,1,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.A9","Pearson.est","tyrosine kinase inhibitor",0.19461,0.484,0.985,502,0.998,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.AG.494","Pearson.est","EGFR inhibitor",-0.55825,-1.62,0.0608,1100,0.38,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.99","Pearson.est","tyrosine kinase inhibitor",0.29962,0.73,0.794,423,0.947,TRUE,FALSE,"tyrosine kinase inhibitor"
"valnemulin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.42644,-1.18,0.248,571,0.523,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"valrubicin","Pearson.est","DNA inhibitor",-0.22873,-0.664,0.886,1044,1,TRUE,FALSE,"DNA inhibitor, topoisomerase inhibitor"
"vandetanib","Pearson.est","RET tyrosine kinase inhibitor",0.30253,0.826,0.651,941,0.9,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vandetanib","Pearson.est","VEGFR inhibitor",0.26053,0.7,0.812,64,0.959,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.37333,0.903,0.593,667,0.862,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","VEGFR inhibitor",0.21895,0.525,0.96,411,0.986,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"venetoclax","Pearson.est","BCL inhibitor",0.35456,0.888,0.565,33,0.91,TRUE,FALSE,"BCL inhibitor"
"vincamine","Pearson.est","adrenergic receptor antagonist",0.38191,0.917,0.56,243,0.917,TRUE,FALSE,"adrenergic receptor antagonist"
"xanomeline","Pearson.est","acetylcholine receptor agonist",-0.6285,-1.68,0.0514,1164,0.193,TRUE,FALSE,"acetylcholine receptor agonist"
"xylazine","Pearson.est","adrenergic receptor agonist",-0.2397,-0.696,0.842,1314,0.906,TRUE,FALSE,"adrenergic receptor agonist"
"zolantidine","Pearson.est","histamine receptor antagonist",-0.14195,-0.383,1,1214,0.998,TRUE,FALSE,"histamine receptor antagonist"
