"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"pacritinib","Pearson.est","FLT3 inhibitor",0.32563,0.771,0.748,488,1,TRUE,FALSE,"FLT3 inhibitor, JAK inhibitor"
"paliperidone","Pearson.est","dopamine receptor antagonist",0.33203,0.869,0.6,291,0.909,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"paliperidone","Pearson.est","serotonin receptor antagonist",0.20172,0.528,0.971,291,0.968,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"palomid.529","Pearson.est","mTOR inhibitor",0.25184,0.634,0.889,535,0.987,TRUE,FALSE,"AKT inhibitor, mTOR inhibitor"
"parthenolide","Pearson.est","NFkB pathway inhibitor",0.24405,0.601,0.914,266,0.951,TRUE,FALSE,"NFkB pathway inhibitor"
"parthenolide....","Pearson.est","NFkB pathway inhibitor",-0.24562,-0.659,0.867,1261,0.955,TRUE,FALSE,"NFkB pathway inhibitor"
"pelitinib","Pearson.est","EGFR inhibitor",0.35315,0.944,0.513,398,0.91,TRUE,FALSE,"EGFR inhibitor"
"pentostatin","Pearson.est","ribonucleotide reductase inhibitor",-0.45773,-1.22,0.243,1067,0.725,TRUE,FALSE,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor"
"phenazone","Pearson.est","cyclooxygenase inhibitor",0.33104,0.896,0.561,218,0.841,TRUE,FALSE,"cyclooxygenase inhibitor"
"pheniramine","Pearson.est","histamine receptor antagonist",0.25719,0.619,0.905,396,0.934,TRUE,FALSE,"histamine receptor antagonist"
"phenylbutazone","Pearson.est","cyclooxygenase inhibitor",0.36858,0.932,0.52,537,0.781,TRUE,FALSE,"cyclooxygenase inhibitor, prostanoid receptor antagonist"
"pibenzimol","Pearson.est","DNA inhibitor",-0.45817,-1.15,0.303,999,1,TRUE,FALSE,"DNA inhibitor"
"pilaralisib","Pearson.est","PI3K inhibitor",-0.63312,-1.69,0.0325,1148,0.235,TRUE,FALSE,"PI3K inhibitor"
"pilocarpine","Pearson.est","acetylcholine receptor agonist",-0.40506,-1.07,0.366,1313,0.573,TRUE,FALSE,"acetylcholine receptor agonist"
"piperazine","Pearson.est","benzodiazepine receptor agonist",-0.46532,-1.24,0.228,1100,0.48,TRUE,FALSE,"benzodiazepine receptor agonist"
"piretanide","Pearson.est","glucocorticoid receptor agonist",-0.21834,-0.576,0.934,1122,0.958,TRUE,FALSE,"glucocorticoid receptor agonist"
"piroxicam","Pearson.est","cyclooxygenase inhibitor",-0.30795,-0.849,0.588,1050,0.751,TRUE,FALSE,"cyclooxygenase inhibitor"
"ponatinib","Pearson.est","FLT3 inhibitor",-0.23501,-0.59,0.931,1013,0.989,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"ponatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.27455,0.757,0.736,102,0.779,TRUE,FALSE,"Bcr-Abl kinase inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"posaconazole","Pearson.est","sterol demethylase inhibitor",-0.30546,-0.814,0.64,1245,0.985,TRUE,FALSE,"sterol demethylase inhibitor"
"practolol","Pearson.est","adrenergic receptor antagonist",-0.26116,-0.684,0.831,1196,0.892,TRUE,FALSE,"adrenergic receptor antagonist"
"pranidipine","Pearson.est","calcium channel blocker",-0.40137,-1.08,0.352,705,0.626,TRUE,FALSE,"calcium channel blocker"
"prazosin","Pearson.est","adrenergic receptor antagonist",0.33799,0.868,0.629,454,0.883,TRUE,FALSE,"adrenergic receptor antagonist"
"prednisolone.acetate","Pearson.est","glucocorticoid receptor agonist",-0.21059,-0.548,0.951,1117,0.98,TRUE,FALSE,"glucocorticoid receptor agonist"
"prednisolone.hemisuccinate","Pearson.est","glucocorticoid receptor agonist",0.30832,0.853,0.601,323,0.87,TRUE,FALSE,"glucocorticoid receptor agonist"
"primaquine","Pearson.est","DNA inhibitor",-0.41277,-1.08,0.336,919,0.679,TRUE,FALSE,"antimalarial agent, DNA inhibitor"
"pterostilbene","Pearson.est","PPAR receptor agonist",-0.44998,-1.22,0.252,1217,0.887,TRUE,FALSE,"cyclooxygenase inhibitor, PPAR receptor agonist"
"puromycin","Pearson.est","protein synthesis inhibitor",0.28318,0.77,0.703,99,0.916,TRUE,FALSE,"protein synthesis inhibitor"
"quinidine","Pearson.est","sodium channel blocker",0.38401,0.951,0.518,391,0.812,TRUE,FALSE,"sodium channel blocker"
"rabeprazole","Pearson.est","ATPase inhibitor",-0.58917,-1.51,0.0779,979,0.484,TRUE,FALSE,"ATPase inhibitor, gastrin inhibitor"
"ranitidine","Pearson.est","histamine receptor antagonist",-0.30064,-0.859,0.584,1248,0.945,TRUE,FALSE,"histamine receptor antagonist"
"refametinib","Pearson.est","MEK inhibitor",-0.43714,-1.14,0.317,1100,0.682,TRUE,FALSE,"MEK inhibitor"
"regorafenib","Pearson.est","FGFR inhibitor",0.36547,0.926,0.517,327,0.671,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.34251,0.903,0.566,228,0.692,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"rheochrysidin","Pearson.est","protein tyrosine kinase inhibitor",-0.454,-1.25,0.199,962,0.458,TRUE,FALSE,"protein tyrosine kinase inhibitor"
"rimexolone","Pearson.est","glucocorticoid receptor agonist",0.23276,0.595,0.905,104,1,TRUE,FALSE,"glucocorticoid receptor agonist"
"rociletinib","Pearson.est","EGFR inhibitor",0.31899,0.829,0.62,494,0.803,TRUE,FALSE,"EGFR inhibitor"
"romidepsin","Pearson.est","HDAC inhibitor",0.29538,0.792,0.679,113,0.836,TRUE,FALSE,"HDAC inhibitor"
"ruxolitinib","Pearson.est","JAK inhibitor",-0.32128,-0.822,0.638,1147,0.918,TRUE,FALSE,"JAK inhibitor"
"salvianolic.acid.B","Pearson.est","EGFR inhibitor",-0.28381,-0.775,0.757,1155,0.902,TRUE,FALSE,"metalloproteinase inhibitor, EGFR inhibitor"
"sangivamycin","Pearson.est","DNA inhibitor",-0.22734,-0.614,0.907,1281,0.987,TRUE,FALSE,"DNA inhibitor"
"saracatinib","Pearson.est","src inhibitor",-0.44374,-1.16,0.282,1057,0.846,TRUE,FALSE,"src inhibitor"
"sarafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",0.33639,0.871,0.566,40,1,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"semaxanib","Pearson.est","VEGFR inhibitor",0.2668,0.697,0.827,483,0.906,TRUE,FALSE,"VEGFR inhibitor"
"sertindole","Pearson.est","dopamine receptor antagonist",-0.31116,-0.848,0.607,1166,0.798,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"sertindole","Pearson.est","serotonin receptor antagonist",0.32327,0.859,0.62,406,0.761,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"skepinone.l","Pearson.est","p38 MAPK inhibitor",-0.35884,-0.932,0.499,1281,0.85,TRUE,FALSE,"p38 MAPK inhibitor"
"sorafenib","Pearson.est","FLT3 inhibitor",-0.30762,-0.827,0.656,1081,0.805,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","KIT inhibitor",0.25403,0.671,0.846,5,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.36921,-0.959,0.486,984,0.788,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RAF inhibitor",-0.33305,-0.874,0.608,1290,0.86,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RET tyrosine kinase inhibitor",-0.4542,-1.18,0.241,600,0.776,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","VEGFR inhibitor",-0.3848,-1.01,0.427,972,0.753,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sparfloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.39784,-1.02,0.427,1136,0.666,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"spiradoline","Pearson.est","opioid receptor agonist",0.3532,0.891,0.578,481,0.839,TRUE,FALSE,"opioid receptor agonist"
"streptozotocin","Pearson.est","DNA alkylating agent",0.26537,0.678,0.84,376,0.998,TRUE,FALSE,"DNA alkylating agent"
"sulconazole","Pearson.est","sterol demethylase inhibitor",-0.43364,-1.14,0.283,1166,0.918,TRUE,FALSE,"sterol demethylase inhibitor"
"sulfasalazine","Pearson.est","cyclooxygenase inhibitor",0.36819,0.989,0.424,241,0.744,TRUE,FALSE,"cyclooxygenase inhibitor"
"sulmazole","Pearson.est","adenosine receptor antagonist",-0.3161,-0.877,0.534,1286,0.952,TRUE,FALSE,"adenosine receptor antagonist"
"suxibuzone","Pearson.est","cyclooxygenase inhibitor",-0.21357,-0.59,0.92,1070,0.963,TRUE,FALSE,"cyclooxygenase inhibitor"
"tamibarotene","Pearson.est","retinoid receptor agonist",-0.59117,-1.46,0.0998,1238,0.626,TRUE,FALSE,"retinoid receptor agonist"
"tandutinib","Pearson.est","FLT3 inhibitor",0.23056,0.607,0.931,549,0.982,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","KIT inhibitor",-0.43606,-1.23,0.206,1179,0.6,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.42182,-1.18,0.258,1179,0.637,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tanespimycin","Pearson.est","HSP inhibitor",0.21452,0.592,0.929,171,0.953,TRUE,FALSE,"HSP inhibitor"
"tanshinone.i","Pearson.est","AP inhibitor",0.38377,0.966,0.468,495,0.933,TRUE,FALSE,"AP inhibitor"
"taselisib","Pearson.est","PI3K inhibitor",0.36116,0.95,0.502,376,1,TRUE,FALSE,"PI3K inhibitor"
"tedizolid.phosphate","Pearson.est","protein synthesis inhibitor",0.3452,0.912,0.543,307,0.853,TRUE,FALSE,"protein synthesis inhibitor"
"telatinib","Pearson.est","KIT inhibitor",-0.49116,-1.35,0.149,1191,0.597,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.45198,-1.25,0.234,1204,0.555,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","VEGFR inhibitor",-0.51009,-1.43,0.102,1254,0.733,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"temazepam","Pearson.est","benzodiazepine receptor agonist",0.15402,0.394,0.998,1138,0.998,TRUE,FALSE,"benzodiazepine receptor agonist"
"temozolomide","Pearson.est","DNA alkylating agent",-0.48911,-1.26,0.214,880,0.763,TRUE,FALSE,"DNA alkylating agent"
"temsirolimus","Pearson.est","mTOR inhibitor",0.21757,0.565,0.951,507,0.959,TRUE,FALSE,"mTOR inhibitor"
"tepoxalin","Pearson.est","cyclooxygenase inhibitor",-0.47803,-1.33,0.159,1105,0.649,TRUE,FALSE,"cyclooxygenase inhibitor, lipoxygenase inhibitor"
"terbutaline","Pearson.est","adrenergic receptor agonist",0.31319,0.799,0.686,449,0.904,TRUE,FALSE,"adrenergic receptor agonist"
"terconazole","Pearson.est","sterol demethylase inhibitor",-0.5927,-1.63,0.0284,1330,0.371,TRUE,FALSE,"sterol demethylase inhibitor"
"terfenadine","Pearson.est","histamine receptor antagonist",-0.4147,-1.04,0.42,1179,0.69,TRUE,FALSE,"histamine receptor antagonist"
"teroxirone","Pearson.est","DNA inhibitor",0.19763,0.521,0.983,255,1,TRUE,FALSE,"DNA inhibitor"
"theophylline","Pearson.est","adenosine receptor antagonist",0.38079,0.996,0.459,129,0.947,TRUE,FALSE,"adenosine receptor antagonist"
"tiletamine","Pearson.est","glutamate receptor antagonist",-0.19216,-0.53,0.971,255,1,TRUE,FALSE,"glutamate receptor antagonist"
"tilmicosin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.2778,0.722,0.771,13,0.889,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"tiotidine","Pearson.est","histamine receptor antagonist",0.24461,0.716,0.778,144,1,TRUE,FALSE,"histamine receptor antagonist"
"tirapazamine","Pearson.est","DNA inhibitor",0.20946,0.55,0.96,231,0.978,TRUE,FALSE,"DNA inhibitor"
"tivantinib","Pearson.est","tyrosine kinase inhibitor",0.2701,0.705,0.806,510,0.964,TRUE,FALSE,"tyrosine kinase inhibitor"
"toremifene","Pearson.est","estrogen receptor antagonist",-0.75052,-1.96,0.0214,1102,0.302,TRUE,FALSE,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"
"trapidil","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.49779,-1.29,0.204,990,0.497,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"tremorine","Pearson.est","acetylcholine receptor agonist",-0.36663,-0.948,0.485,1303,0.861,TRUE,FALSE,"acetylcholine receptor agonist"
"trequinsin","Pearson.est","phosphodiesterase inhibitor",-0.27892,-0.746,0.771,1279,0.826,TRUE,FALSE,"phosphodiesterase inhibitor"
"triamcinolone","Pearson.est","glucocorticoid receptor agonist",0.3224,0.832,0.653,557,0.903,TRUE,FALSE,"glucocorticoid receptor agonist"
"triamcinolone.acetonide","Pearson.est","glucocorticoid receptor agonist",-0.40145,-1.14,0.32,1074,0.729,TRUE,FALSE,"glucocorticoid receptor agonist, immunosuppressant"
"triamterene","Pearson.est","sodium channel blocker",0.36184,0.953,0.494,85,0.929,TRUE,FALSE,"sodium channel blocker"
"triapine","Pearson.est","ribonucleotide reductase inhibitor",-0.56312,-1.44,0.103,1155,0.521,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"trichostatin.a","Pearson.est","HDAC inhibitor",0.2993,0.781,0.729,369,0.854,TRUE,FALSE,"HDAC inhibitor"
"triciribine","Pearson.est","AKT inhibitor",-0.25746,-0.688,0.808,778,0.901,TRUE,FALSE,"AKT inhibitor"
"trimebutine","Pearson.est","opioid receptor agonist",0.22339,0.552,0.948,232,0.992,TRUE,FALSE,"opioid receptor agonist"
"trovafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.33692,-0.95,0.495,1229,0.77,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"tryptanthrin","Pearson.est","cyclooxygenase inhibitor",0.28228,0.693,0.838,401,0.931,TRUE,FALSE,"cyclooxygenase inhibitor"
"tyloxapol","Pearson.est","NFkB pathway inhibitor",0.29252,0.773,0.725,277,0.983,TRUE,FALSE,"NFkB pathway inhibitor"
"tyrphostin.A9","Pearson.est","protein tyrosine kinase inhibitor",0.35955,0.892,0.601,81,0.834,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.A9","Pearson.est","tyrosine kinase inhibitor",-0.28494,-0.771,0.71,1075,0.868,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.AG.1478","Pearson.est","EGFR inhibitor",0.40004,0.973,0.479,373,0.85,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.494","Pearson.est","EGFR inhibitor",0.20864,0.51,0.971,667,1,TRUE,FALSE,"EGFR inhibitor"
"valnemulin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.2624,0.646,0.88,348,0.936,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"valrubicin","Pearson.est","DNA inhibitor",-0.20415,-0.54,0.948,968,1,TRUE,FALSE,"DNA inhibitor, topoisomerase inhibitor"
"vandetanib","Pearson.est","VEGFR inhibitor",-0.30352,-0.789,0.713,977,0.854,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","KIT inhibitor",-0.29792,-0.813,0.64,1154,0.786,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.27332,-0.748,0.733,1138,0.86,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","VEGFR inhibitor",0.23581,0.623,0.891,623,0.949,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vemurafenib","Pearson.est","RAF inhibitor",-0.34547,-0.941,0.508,933,0.882,TRUE,FALSE,"RAF inhibitor"
"venetoclax","Pearson.est","BCL inhibitor",-0.66579,-1.69,0.034,1160,0.876,TRUE,FALSE,"BCL inhibitor"
"vincamine","Pearson.est","adrenergic receptor antagonist",0.26919,0.712,0.796,38,0.888,TRUE,FALSE,"adrenergic receptor antagonist"
"xanomeline","Pearson.est","acetylcholine receptor agonist",-0.7297,-2.01,0.00299,1319,0.15,TRUE,FALSE,"acetylcholine receptor agonist"
"zaleplon","Pearson.est","benzodiazepine receptor agonist",0.27442,0.695,0.829,325,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"ziprasidone","Pearson.est","dopamine receptor antagonist",0.32978,0.858,0.629,304,0.896,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"zolantidine","Pearson.est","histamine receptor antagonist",-0.23296,-0.687,0.802,1025,1,TRUE,FALSE,"histamine receptor antagonist"
