"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"sunitinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.37862,0.924,0.578,351,0.866,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"suxibuzone","Pearson.est","cyclooxygenase inhibitor",0.28752,0.69,0.865,488,0.974,TRUE,FALSE,"cyclooxygenase inhibitor"
"tacedinaline","Pearson.est","HDAC inhibitor",-0.45889,-1.13,0.313,1037,0.798,TRUE,FALSE,"HDAC inhibitor"
"tandutinib","Pearson.est","FLT3 inhibitor",0.31907,0.763,0.796,631,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","KIT inhibitor",0.26001,0.621,0.924,444,0.998,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.18672,-0.558,0.964,1245,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"taurine","Pearson.est","antioxidant",0.38647,0.913,0.591,440,0.917,TRUE,FALSE,"antioxidant"
"tecastemizole","Pearson.est","histamine receptor antagonist",0.29837,0.7,0.85,212,0.965,TRUE,FALSE,"histamine receptor antagonist"
"tedizolid.phosphate","Pearson.est","protein synthesis inhibitor",-0.38651,-1.05,0.388,1152,0.893,TRUE,FALSE,"protein synthesis inhibitor"
"telatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.33019,0.796,0.758,524,0.919,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","VEGFR inhibitor",0.28108,0.674,0.87,518,0.941,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"temazepam","Pearson.est","benzodiazepine receptor agonist",0.37339,0.927,0.581,644,0.923,TRUE,FALSE,"benzodiazepine receptor agonist"
"temozolomide","Pearson.est","DNA alkylating agent",0.38188,0.93,0.559,603,0.885,TRUE,FALSE,"DNA alkylating agent"
"tepoxalin","Pearson.est","cyclooxygenase inhibitor",0.16906,0.406,0.999,690,0.997,TRUE,FALSE,"cyclooxygenase inhibitor, lipoxygenase inhibitor"
"terconazole","Pearson.est","sterol demethylase inhibitor",-0.31718,-0.952,0.522,1334,0.628,TRUE,FALSE,"sterol demethylase inhibitor"
"terfenadine","Pearson.est","histamine receptor antagonist",0.27973,0.681,0.858,332,0.933,TRUE,FALSE,"histamine receptor antagonist"
"teroxirone","Pearson.est","DNA inhibitor",0.36104,0.885,0.594,306,0.874,TRUE,FALSE,"DNA inhibitor"
"tetrandrine","Pearson.est","calcium channel blocker",-0.56184,-1.5,0.082,1005,0.266,TRUE,FALSE,"calcium channel blocker"
"theophylline","Pearson.est","adenosine receptor antagonist",-0.46801,-1.43,0.0816,629,0.436,TRUE,FALSE,"adenosine receptor antagonist"
"thioproperazine","Pearson.est","dopamine receptor antagonist",0.3909,0.952,0.512,209,0.969,TRUE,FALSE,"dopamine receptor antagonist"
"thiostrepton","Pearson.est","protein synthesis inhibitor",-0.27539,-0.751,0.768,1220,0.836,TRUE,FALSE,"FOXM1 inhibitor, protein synthesis inhibitor"
"thonzonium","Pearson.est","ATPase inhibitor",-0.42217,-1.21,0.209,1344,0.722,TRUE,FALSE,"ATPase inhibitor"
"tiletamine","Pearson.est","glutamate receptor antagonist",-0.65502,-1.7,0.0273,1093,1,TRUE,FALSE,"glutamate receptor antagonist"
"tilmicosin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.3321,0.824,0.681,471,0.958,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"tirapazamine","Pearson.est","DNA inhibitor",0.36007,0.918,0.562,734,0.983,TRUE,FALSE,"DNA inhibitor"
"tivantinib","Pearson.est","tyrosine kinase inhibitor",0.40526,0.951,0.499,324,0.735,TRUE,FALSE,"tyrosine kinase inhibitor"
"tozasertib","Pearson.est","JAK inhibitor",0.40092,0.969,0.493,694,1,TRUE,FALSE,"Aurora kinase inhibitor, Bcr-Abl kinase inhibitor, FLT3 inhibitor, JAK inhibitor"
"trapidil","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.34189,-0.921,0.497,1107,0.748,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"triapine","Pearson.est","ribonucleotide reductase inhibitor",0.3862,0.92,0.585,393,1,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"triclabendazole","Pearson.est","microtubule inhibitor",-0.25205,-0.709,0.824,338,0.881,TRUE,FALSE,"microtubule inhibitor"
"trifluridine","Pearson.est","thymidylate synthase inhibitor",-0.34721,-1.08,0.312,467,1,TRUE,FALSE,"DNA directed DNA polymerase inhibitor, thymidylate synthase inhibitor"
"trolox","Pearson.est","antioxidant",0.34923,0.847,0.637,481,0.867,TRUE,FALSE,"antioxidant"
"tryptanthrin","Pearson.est","cyclooxygenase inhibitor",0.36484,0.875,0.644,93,0.872,TRUE,FALSE,"cyclooxygenase inhibitor"
"tyloxapol","Pearson.est","NFkB pathway inhibitor",0.29944,0.778,0.712,20,0.944,TRUE,FALSE,"NFkB pathway inhibitor"
"tyrphostin.A9","Pearson.est","tyrosine kinase inhibitor",0.34622,0.873,0.652,624,1,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.AG.1478","Pearson.est","EGFR inhibitor",0.1993,0.502,0.986,406,1,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.494","Pearson.est","EGFR inhibitor",-0.24178,-0.69,0.848,1277,0.988,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.99","Pearson.est","tyrosine kinase inhibitor",0.23264,0.557,0.971,779,1,TRUE,FALSE,"tyrosine kinase inhibitor"
"vandetanib","Pearson.est","EGFR inhibitor",0.37834,0.987,0.441,249,0.788,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","KIT inhibitor",0.27481,0.657,0.901,158,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.27969,-0.838,0.655,1226,0.892,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","VEGFR inhibitor",-0.17548,-0.509,0.976,1225,0.98,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"xanomeline","Pearson.est","acetylcholine receptor agonist",0.29282,0.713,0.874,437,1,TRUE,FALSE,"acetylcholine receptor agonist"
"zaleplon","Pearson.est","benzodiazepine receptor agonist",0.38568,0.897,0.616,355,0.905,TRUE,FALSE,"benzodiazepine receptor agonist"
"zardaverine","Pearson.est","phosphodiesterase inhibitor",-0.3035,-0.933,0.471,407,1,TRUE,FALSE,"phosphodiesterase inhibitor"
"ziprasidone","Pearson.est","serotonin receptor antagonist",-0.26887,-0.747,0.778,1349,0.922,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
