"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"sunitinib","Pearson.est","FLT3 inhibitor",0.35218,0.929,0.52,153,0.701,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sunitinib","Pearson.est","VEGFR inhibitor",0.36505,0.917,0.503,116,0.693,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"suxibuzone","Pearson.est","cyclooxygenase inhibitor",0.16485,0.409,0.993,6,0.995,TRUE,FALSE,"cyclooxygenase inhibitor"
"tamibarotene","Pearson.est","retinoid receptor agonist",0.36944,0.917,0.569,297,0.97,TRUE,FALSE,"retinoid receptor agonist"
"tandutinib","Pearson.est","FLT3 inhibitor",0.37201,0.957,0.498,352,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","KIT inhibitor",0.33136,0.862,0.649,413,1,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.17775,0.466,0.99,648,0.99,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tanshinone.i","Pearson.est","AP inhibitor",-0.48004,-1.46,0.134,1201,0.218,TRUE,FALSE,"AP inhibitor"
"tedizolid.phosphate","Pearson.est","protein synthesis inhibitor",0.35582,0.885,0.635,628,1,TRUE,FALSE,"protein synthesis inhibitor"
"telatinib","Pearson.est","KIT inhibitor",0.1965,0.501,0.982,799,1,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.25632,-0.761,0.789,1282,0.936,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","VEGFR inhibitor",0.16836,0.429,0.992,774,0.995,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"temozolomide","Pearson.est","DNA alkylating agent",0.27865,0.67,0.883,387,0.978,TRUE,FALSE,"DNA alkylating agent"
"tepoxalin","Pearson.est","cyclooxygenase inhibitor",0.18232,0.453,0.992,874,1,TRUE,FALSE,"cyclooxygenase inhibitor, lipoxygenase inhibitor"
"terfenadine","Pearson.est","histamine receptor antagonist",0.32989,0.818,0.729,509,0.936,TRUE,FALSE,"histamine receptor antagonist"
"teroxirone","Pearson.est","DNA inhibitor",0.30402,0.77,0.769,222,0.987,TRUE,FALSE,"DNA inhibitor"
"tetrandrine","Pearson.est","calcium channel blocker",0.3772,0.946,0.509,365,0.937,TRUE,FALSE,"calcium channel blocker"
"theophylline","Pearson.est","adenosine receptor antagonist",-0.45163,-1.25,0.205,1157,0.741,TRUE,FALSE,"adenosine receptor antagonist"
"thioproperazine","Pearson.est","dopamine receptor antagonist",-0.42124,-1.15,0.292,860,0.861,TRUE,FALSE,"dopamine receptor antagonist"
"thiostrepton","Pearson.est","protein synthesis inhibitor",0.33006,0.752,0.796,480,1,TRUE,FALSE,"FOXM1 inhibitor, protein synthesis inhibitor"
"thonzonium","Pearson.est","ATPase inhibitor",0.39666,0.964,0.533,772,0.814,TRUE,FALSE,"ATPase inhibitor"
"tideglusib","Pearson.est","glycogen synthase kinase inhibitor",-0.44965,-1.27,0.192,1334,0.551,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"tiotidine","Pearson.est","histamine receptor antagonist",0.38263,0.923,0.588,445,1,TRUE,FALSE,"histamine receptor antagonist"
"tirapazamine","Pearson.est","DNA inhibitor",0.34287,0.901,0.595,593,1,TRUE,FALSE,"DNA inhibitor"
"tivozanib","Pearson.est","VEGFR inhibitor",0.28918,0.726,0.793,534,0.929,TRUE,FALSE,"VEGFR inhibitor"
"toremifene","Pearson.est","estrogen receptor antagonist",-0.41985,-1.04,0.42,1090,0.676,TRUE,FALSE,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"
"tozasertib","Pearson.est","JAK inhibitor",0.31439,0.765,0.785,851,0.923,TRUE,FALSE,"Aurora kinase inhibitor, Bcr-Abl kinase inhibitor, FLT3 inhibitor, JAK inhibitor"
"trapidil","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.30908,0.761,0.779,32,0.916,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"trequinsin","Pearson.est","phosphodiesterase inhibitor",0.28322,0.737,0.771,201,0.936,TRUE,FALSE,"phosphodiesterase inhibitor"
"triciribine","Pearson.est","AKT inhibitor",0.39312,0.992,0.471,498,0.892,TRUE,FALSE,"AKT inhibitor"
"trolox","Pearson.est","antioxidant",0.34302,0.846,0.685,30,1,TRUE,FALSE,"antioxidant"
"tropisetron","Pearson.est","serotonin receptor antagonist",0.34164,0.871,0.638,302,1,TRUE,FALSE,"serotonin receptor antagonist"
"trovafloxacin","Pearson.est","bacterial DNA gyrase inhibitor",-0.39059,-1.08,0.312,1264,0.815,TRUE,FALSE,"bacterial DNA gyrase inhibitor"
"tyrphostin.A9","Pearson.est","tyrosine kinase inhibitor",0.33855,0.875,0.623,542,0.982,TRUE,FALSE,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor"
"tyrphostin.AG.1478","Pearson.est","EGFR inhibitor",0.25879,0.628,0.917,227,0.998,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.494","Pearson.est","EGFR inhibitor",-0.25764,-0.81,0.642,1248,0.923,TRUE,FALSE,"EGFR inhibitor"
"tyrphostin.AG.99","Pearson.est","tyrosine kinase inhibitor",0.28496,0.687,0.888,524,1,TRUE,FALSE,"tyrosine kinase inhibitor"
"uprosertib","Pearson.est","AKT inhibitor",0.3395,0.819,0.708,845,0.969,TRUE,FALSE,"AKT inhibitor"
"valrubicin","Pearson.est","DNA inhibitor",0.32215,0.831,0.714,617,0.923,TRUE,FALSE,"DNA inhibitor, topoisomerase inhibitor"
"vandetanib","Pearson.est","EGFR inhibitor",0.29233,0.707,0.822,634,0.963,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vandetanib","Pearson.est","RET tyrosine kinase inhibitor",-0.36858,-1.02,0.393,495,0.633,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vandetanib","Pearson.est","VEGFR inhibitor",0.36602,0.883,0.605,256,0.861,TRUE,FALSE,"EGFR inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","KIT inhibitor",0.33382,0.804,0.763,655,0.927,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.21274,0.515,0.977,828,0.98,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","VEGFR inhibitor",0.22108,0.536,0.974,857,0.987,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vincamine","Pearson.est","adrenergic receptor antagonist",-0.33688,-0.892,0.567,1312,0.915,TRUE,FALSE,"adrenergic receptor antagonist"
"xylazine","Pearson.est","adrenergic receptor agonist",0.35101,0.899,0.597,548,1,TRUE,FALSE,"adrenergic receptor agonist"
"zaleplon","Pearson.est","benzodiazepine receptor agonist",0.33663,0.825,0.682,733,1,TRUE,FALSE,"benzodiazepine receptor agonist"
"ziprasidone","Pearson.est","dopamine receptor antagonist",0.33308,0.802,0.717,573,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"ziprasidone","Pearson.est","serotonin receptor antagonist",0.33543,0.812,0.691,573,1,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"zolantidine","Pearson.est","histamine receptor antagonist",0.33045,0.828,0.675,693,0.933,TRUE,FALSE,"histamine receptor antagonist"
