"Drug","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","self","qc_pass","moa"
"radezolid","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.39502,0.972,0.49,20,0.69,TRUE,FALSE,"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor"
"raltitrexed","Pearson.est","thymidylate synthase inhibitor",-0.30548,-0.9,0.576,1282,1,TRUE,FALSE,"thymidylate synthase inhibitor"
"ranitidine","Pearson.est","histamine receptor antagonist",0.38694,0.976,0.478,337,0.791,TRUE,FALSE,"histamine receptor antagonist"
"regorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.32513,0.824,0.654,196,0.808,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"regorafenib","Pearson.est","RAF inhibitor",-0.32982,-0.928,0.511,1042,0.716,TRUE,FALSE,"FGFR inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"remoxipride","Pearson.est","dopamine receptor antagonist",0.37017,0.911,0.575,395,0.892,TRUE,FALSE,"dopamine receptor antagonist"
"resminostat","Pearson.est","HDAC inhibitor",0.3213,0.803,0.723,143,0.914,TRUE,FALSE,"HDAC inhibitor"
"ruxolitinib","Pearson.est","JAK inhibitor",0.29884,0.821,0.638,421,0.783,TRUE,FALSE,"JAK inhibitor"
"salvianolic.acid.B","Pearson.est","EGFR inhibitor",-0.40084,-1.21,0.237,1066,0.541,TRUE,FALSE,"metalloproteinase inhibitor, EGFR inhibitor"
"sangivamycin","Pearson.est","DNA inhibitor",0.32762,0.827,0.677,535,0.863,TRUE,FALSE,"DNA inhibitor"
"secnidazole","Pearson.est","microtubule inhibitor",-0.45175,-1.17,0.282,910,0.542,TRUE,FALSE,"acetylcholinesterase inhibitor, microtubule inhibitor"
"sertindole","Pearson.est","dopamine receptor antagonist",0.36536,0.943,0.539,416,0.872,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"sertindole","Pearson.est","serotonin receptor antagonist",0.33558,0.874,0.638,240,0.861,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"simvastatin","Pearson.est","HMGCR inhibitor",-0.56269,-1.68,0.0235,1141,0.502,TRUE,FALSE,"HMGCR inhibitor"
"sirolimus","Pearson.est","mTOR inhibitor",0.17991,0.47,0.989,112,1,TRUE,FALSE,"mTOR inhibitor"
"sorafenib","Pearson.est","FLT3 inhibitor",0.28696,0.747,0.759,604,0.898,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","KIT inhibitor",0.21393,0.541,0.943,336,0.975,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.14339,-0.401,1,977,0.998,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RAF inhibitor",-0.30111,-0.844,0.657,1119,0.97,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","RET tyrosine kinase inhibitor",0.34454,0.892,0.567,50,0.73,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sorafenib","Pearson.est","VEGFR inhibitor",0.23484,0.606,0.92,352,0.966,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RAF inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"streptozotocin","Pearson.est","DNA alkylating agent",-0.5742,-1.54,0.0677,1032,0.428,TRUE,FALSE,"DNA alkylating agent"
"sulconazole","Pearson.est","sterol demethylase inhibitor",0.38383,0.97,0.496,121,1,TRUE,FALSE,"sterol demethylase inhibitor"
"sulfasalazine","Pearson.est","cyclooxygenase inhibitor",0.37854,0.948,0.526,474,0.746,TRUE,FALSE,"cyclooxygenase inhibitor"
"sulmazole","Pearson.est","adenosine receptor antagonist",-0.61642,-1.9,0.00735,826,0.157,TRUE,FALSE,"adenosine receptor antagonist"
"sunitinib","Pearson.est","FLT3 inhibitor",0.27796,0.738,0.78,112,0.991,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"sunitinib","Pearson.est","KIT inhibitor",0.32188,0.834,0.613,76,0.895,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, RET tyrosine kinase inhibitor, VEGFR inhibitor"
"tacedinaline","Pearson.est","HDAC inhibitor",0.29981,0.792,0.677,60,0.848,TRUE,FALSE,"HDAC inhibitor"
"tamibarotene","Pearson.est","retinoid receptor agonist",-0.4273,-1.1,0.344,1305,0.658,TRUE,FALSE,"retinoid receptor agonist"
"tamoxifen","Pearson.est","estrogen receptor antagonist",-0.33605,-0.883,0.55,1009,0.829,TRUE,FALSE,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"
"tandutinib","Pearson.est","FLT3 inhibitor",-0.41403,-1.16,0.269,1223,0.564,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","KIT inhibitor",-0.31464,-0.874,0.587,1062,0.766,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tandutinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.26845,-0.743,0.732,1062,0.918,TRUE,FALSE,"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor"
"tanshinone.i","Pearson.est","AP inhibitor",0.36778,0.955,0.471,366,0.776,TRUE,FALSE,"AP inhibitor"
"taselisib","Pearson.est","PI3K inhibitor",0.35451,0.95,0.494,282,0.714,TRUE,FALSE,"PI3K inhibitor"
"tecastemizole","Pearson.est","histamine receptor antagonist",-0.31504,-0.887,0.57,419,0.997,TRUE,FALSE,"histamine receptor antagonist"
"tedizolid","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.3819,0.964,0.508,425,0.748,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"tedizolid.phosphate","Pearson.est","protein synthesis inhibitor",0.29351,0.796,0.704,439,0.878,TRUE,FALSE,"protein synthesis inhibitor"
"telatinib","Pearson.est","KIT inhibitor",0.25188,0.627,0.922,734,0.966,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.25306,0.629,0.913,821,0.98,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"telatinib","Pearson.est","VEGFR inhibitor",0.22151,0.563,0.943,480,0.979,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"temazepam","Pearson.est","benzodiazepine receptor agonist",0.28707,0.748,0.789,563,0.987,TRUE,FALSE,"benzodiazepine receptor agonist"
"temozolomide","Pearson.est","DNA alkylating agent",-0.22335,-0.661,0.878,493,1,TRUE,FALSE,"DNA alkylating agent"
"tepoxalin","Pearson.est","cyclooxygenase inhibitor",0.3345,0.858,0.631,530,0.739,TRUE,FALSE,"cyclooxygenase inhibitor, lipoxygenase inhibitor"
"terbutaline","Pearson.est","adrenergic receptor agonist",0.32403,0.787,0.746,119,0.94,TRUE,FALSE,"adrenergic receptor agonist"
"terfenadine","Pearson.est","histamine receptor antagonist",0.36614,0.892,0.606,389,0.912,TRUE,FALSE,"histamine receptor antagonist"
"tetrandrine","Pearson.est","calcium channel blocker",0.38499,0.996,0.464,663,0.911,TRUE,FALSE,"calcium channel blocker"
"theophylline","Pearson.est","adenosine receptor antagonist",-0.3306,-0.938,0.5,443,0.888,TRUE,FALSE,"adenosine receptor antagonist"
"thioproperazine","Pearson.est","dopamine receptor antagonist",0.25351,0.689,0.836,580,1,TRUE,FALSE,"dopamine receptor antagonist"
"thonzonium","Pearson.est","ATPase inhibitor",0.38059,0.946,0.52,380,0.695,TRUE,FALSE,"ATPase inhibitor"
"tideglusib","Pearson.est","glycogen synthase kinase inhibitor",0.38847,0.911,0.576,229,0.953,TRUE,FALSE,"glycogen synthase kinase inhibitor"
"tiletamine","Pearson.est","glutamate receptor antagonist",-0.23102,-0.696,0.827,1139,0.907,TRUE,FALSE,"glutamate receptor antagonist"
"tilmicosin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.37585,-1.13,0.295,498,1,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"tiotidine","Pearson.est","histamine receptor antagonist",-0.47426,-1.17,0.27,982,0.657,TRUE,FALSE,"histamine receptor antagonist"
"tirapazamine","Pearson.est","DNA inhibitor",-0.17444,-0.532,0.979,232,0.965,TRUE,FALSE,"DNA inhibitor"
"tivantinib","Pearson.est","tyrosine kinase inhibitor",0.37716,0.991,0.431,591,0.665,TRUE,FALSE,"tyrosine kinase inhibitor"
"toremifene","Pearson.est","estrogen receptor antagonist",-0.3781,-0.964,0.507,1111,0.827,TRUE,FALSE,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)"
"torin.1","Pearson.est","mTOR inhibitor",0.23932,0.601,0.951,730,0.993,TRUE,FALSE,"mTOR inhibitor"
"torin.2","Pearson.est","mTOR inhibitor",0.38746,0.952,0.511,420,0.981,TRUE,FALSE,"mTOR inhibitor"
"tozasertib","Pearson.est","JAK inhibitor",-0.19335,-0.529,0.948,250,0.965,TRUE,FALSE,"Aurora kinase inhibitor, Bcr-Abl kinase inhibitor, FLT3 inhibitor, JAK inhibitor"
"trapidil","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.26604,0.654,0.911,544,1,TRUE,FALSE,"PDGFR tyrosine kinase receptor inhibitor"
"trequinsin","Pearson.est","phosphodiesterase inhibitor",0.38371,0.971,0.516,430,0.906,TRUE,FALSE,"phosphodiesterase inhibitor"
"triamcinolone","Pearson.est","glucocorticoid receptor agonist",0.36653,0.891,0.625,578,0.985,TRUE,FALSE,"glucocorticoid receptor agonist"
"triapine","Pearson.est","ribonucleotide reductase inhibitor",0.25296,0.637,0.907,61,0.993,TRUE,FALSE,"ribonucleotide reductase inhibitor"
"triclabendazole","Pearson.est","microtubule inhibitor",0.25475,0.625,0.914,67,1,TRUE,FALSE,"microtubule inhibitor"
"trifluridine","Pearson.est","thymidylate synthase inhibitor",-0.33855,-0.978,0.483,454,0.877,TRUE,FALSE,"DNA directed DNA polymerase inhibitor, thymidylate synthase inhibitor"
"trimebutine","Pearson.est","opioid receptor agonist",-0.25645,-0.782,0.761,1320,0.822,TRUE,FALSE,"opioid receptor agonist"
"tropisetron","Pearson.est","serotonin receptor antagonist",0.21184,0.531,0.963,561,1,TRUE,FALSE,"serotonin receptor antagonist"
"tryptanthrin","Pearson.est","cyclooxygenase inhibitor",0.35646,0.878,0.63,417,0.833,TRUE,FALSE,"cyclooxygenase inhibitor"
"tyloxapol","Pearson.est","NFkB pathway inhibitor",-0.50615,-1.32,0.145,991,0.903,TRUE,FALSE,"NFkB pathway inhibitor"
"tyrphostin.AG.1296","Pearson.est","FLT3 inhibitor",0.403,0.983,0.485,456,1,TRUE,FALSE,"FLT3 inhibitor"
"tyrphostin.AG.494","Pearson.est","EGFR inhibitor",0.18366,0.462,0.982,570,1,TRUE,FALSE,"EGFR inhibitor"
"valnemulin","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.39971,-1.19,0.248,1203,0.649,TRUE,FALSE,"bacterial 50S ribosomal subunit inhibitor"
"valrubicin","Pearson.est","DNA inhibitor",0.26991,0.693,0.834,525,0.985,TRUE,FALSE,"DNA inhibitor, topoisomerase inhibitor"
"vatalanib","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.37935,0.933,0.562,645,0.907,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"vatalanib","Pearson.est","VEGFR inhibitor",0.4047,0.998,0.461,645,0.937,TRUE,FALSE,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
"venetoclax","Pearson.est","BCL inhibitor",-0.29479,-0.766,0.748,1314,0.888,TRUE,FALSE,"BCL inhibitor"
"voxtalisib","Pearson.est","PI3K inhibitor",0.42027,0.992,0.477,502,0.91,TRUE,FALSE,"mTOR inhibitor, PI3K inhibitor"
"zardaverine","Pearson.est","phosphodiesterase inhibitor",-0.45559,-1.14,0.316,1145,0.851,TRUE,FALSE,"phosphodiesterase inhibitor"
"ziprasidone","Pearson.est","dopamine receptor antagonist",-0.31268,-0.825,0.649,1283,0.966,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"ziprasidone","Pearson.est","serotonin receptor antagonist",-0.30113,-0.817,0.652,1243,0.949,TRUE,FALSE,"dopamine receptor antagonist, serotonin receptor antagonist"
"zolantidine","Pearson.est","histamine receptor antagonist",-0.33571,-0.92,0.544,1099,0.905,TRUE,FALSE,"histamine receptor antagonist"
